Lp;Time;Alligator;Sila bykow;Sila niedzwiedzi;CCI;Demarker;RSI;Oscylator Stochastyczny;Williams;Klasa
8816;2014.1.8.14;0.0015;-0.00375;-0.00075;-107.5;0.295;41;29;-61;WAIT
8817;2014.1.8.15;0.0015;-0.00125;0.00025;-47.5;0.385;45;55;-51;WAIT
8818;2014.1.8.16;0.0025;-0.00025;0.00125;-12.5;0.355;43;67;-53;WAIT
8819;2014.1.8.17;0.0035;-0.00175;0.00025;-67.5;0.305;37;59;-73;WAIT
8820;2014.1.8.18;0.0035;-0.00375;-0.00125;-137.5;0.265;33;39;-85;WAIT
8821;2014.1.8.19;0.0035;-0.00325;-0.00175;-127.5;0.235;33;25;-85;WAIT
8822;2014.1.8.20;0.0025;-0.00375;-0.00025;-97.5;0.275;39;27;-65;WAIT
8823;2014.1.8.21;0.0025;-0.00175;-0.00025;-57.5;0.285;39;39;-63;WAIT
8824;2014.1.8.22;0.0025;-0.00125;-0.00075;-67.5;0.295;37;53;-67;WAIT
8825;2014.1.8.23;0.0035;-0.00125;-0.00075;-67.5;0.335;37;61;-67;WAIT
8826;2014.1.9.0;0.0045;-0.00125;-0.00075;-72.5;0.335;35;61;-73;WAIT
8827;2014.1.9.1;0.0045;-0.00175;-0.00075;-67.5;0.375;39;55;-67;WAIT
8828;2014.1.9.2;0.0045;-0.00125;-0.00025;-37.5;0.385;41;55;-61;WAIT
8829;2014.1.9.3;0.0035;-0.00125;-0.00025;-37.5;0.365;41;63;-63;WAIT
8830;2014.1.9.4;0.0035;-0.00025;0.00025;2.5;0.435;41;73;-61;WAIT
8831;2014.1.9.5;0.0035;-0.00075;-0.00025;-7.5;0.355;41;71;-61;WAIT
8832;2014.1.9.6;0.0035;-0.00025;0.00075;127.5;0.365;49;73;-33;WAIT
8833;2014.1.9.7;0.0035;0.00025;0.00125;232.5;0.465;53;85;-1;WAIT
8834;2014.1.9.8;0.0025;0.00075;0.00175;217.5;0.735;57;95;-1;WAIT
8835;2014.1.9.9;0.0025;0.00025;0.00225;202.5;0.775;61;95;-5;WAIT
8836;2014.1.9.10;0.0015;0.00125;0.00275;182.5;0.865;63;85;-23;WAIT
8837;2014.1.9.11;0.0015;0.00075;0.00225;127.5;0.815;63;77;-21;WAIT
8838;2014.1.9.12;0;0.00025;0.00175;87.5;0.795;55;59;-37;SELL
8839;2014.1.9.13;0;-0.00025;0.00175;82.5;0.775;59;53;-21;SELL
8840;2014.1.9.14;0;-0.00425;0.00375;-47.5;0.525;37;31;-79;WAIT
8841;2014.1.9.15;0.0015;-0.00425;-0.00075;-122.5;0.545;39;29;-75;WAIT
8842;2014.1.9.16;0.0015;-0.00225;0.00075;-47.5;0.575;47;29;-57;WAIT
8843;2014.1.9.17;0.0015;-0.00075;0.00025;-22.5;0.575;49;39;-51;WAIT
8844;2014.1.9.18;0;-0.00075;0.00075;-37.5;0.555;47;45;-59;WAIT
8845;2014.1.9.19;0;-0.00075;0.00025;-47.5;0.565;47;53;-55;WAIT
8846;2014.1.9.20;0;-0.00025;0.00025;-27.5;0.535;49;59;-51;WAIT
8847;2014.1.9.21;0.0015;-0.00025;0.00175;37.5;0.585;57;79;-33;WAIT
8848;2014.1.9.22;0.0015;0.00075;0.00175;67.5;0.565;57;83;-29;WAIT
8849;2014.1.9.23;0;0.00075;0.00125;52.5;0.525;55;79;-37;WAIT
8850;2014.1.10.0;0;0.00075;0.00125;67.5;0.485;57;81;-31;WAIT
8851;2014.1.10.1;0;0.00075;0.00125;72.5;0.505;57;77;-31;WAIT
8852;2014.1.10.2;0;0.00075;0.00125;87.5;0.525;57;79;-29;WAIT
8853;2014.1.10.3;0;0.00025;0.00125;77.5;0.525;59;77;-27;WAIT
8854;2014.1.10.4;0.0015;0.00075;0.00125;82.5;0.915;59;73;-3;WAIT
8855;2014.1.10.5;0.0015;0.00025;0.00125;87.5;0.905;59;77;-7;WAIT
8856;2014.1.10.6;0.0015;0.00025;0.00075;82.5;0.865;61;79;-5;WAIT
8857;2014.1.10.7;0.0015;0.00025;0.00125;82.5;0.885;57;65;-25;WAIT
8858;2014.1.10.8;0.0015;-0.00025;0.00075;62.5;0.825;59;57;-19;WAIT
8859;2014.1.10.9;0.0015;-0.00075;0.00075;-7.5;0.745;53;37;-41;WAIT
8860;2014.1.10.10;0.0015;-0.00125;0.00025;-162.5;0.635;47;27;-67;WAIT
8861;2014.1.10.11;0.0015;-0.00125;-0.00025;-242.5;0.375;43;13;-95;WAIT
8862;2014.1.10.12;0.0015;-0.00125;-0.00025;-157.5;0.375;47;15;-77;BUY
8863;2014.1.10.13;0.0015;-0.00125;-0.00025;-152.5;0.365;43;13;-91;BUY
8864;2014.1.10.14;0;-0.00325;0.00575;172.5;0.665;65;51;-29;BUY
8865;2014.1.10.15;0;0.00075;0.00625;327.5;0.705;75;75;-5;WAIT
8866;2014.1.10.16;0;0.00475;0.00625;247.5;0.715;73;85;-13;WAIT
8867;2014.1.10.17;0;0.00275;0.00475;147.5;0.665;69;87;-21;WAIT
8868;2014.1.10.18;0.0015;0.00225;0.00325;107.5;0.655;69;81;-21;WAIT
8869;2014.1.10.19;0.0025;0.00175;0.00325;97.5;0.665;71;77;-15;WAIT
8870;2014.1.10.20;0.0045;0.00175;0.00325;77.5;0.665;65;67;-23;WAIT
8871;2014.1.10.21;0.0055;0.00125;0.00225;62.5;0.655;65;51;-19;WAIT
8872;2014.1.10.22;0.0065;0.00125;0.00225;57.5;0.675;67;33;-17;WAIT
8873;2014.1.13.0;0.0065;0.00125;0.00225;62.5;0.705;69;59;-13;WAIT
8874;2014.1.13.1;0.0065;0.00075;0.00175;47.5;0.725;63;55;-21;WAIT
8875;2014.1.13.2;0.0065;0.00075;0.00225;47.5;0.755;63;47;-19;WAIT
8876;2014.1.13.3;0.0065;0.00075;0.00225;72.5;0.765;67;45;-11;WAIT
8877;2014.1.13.4;0.0055;0.00125;0.00225;147.5;0.785;69;69;-5;WAIT
8878;2014.1.13.5;0.0055;0.00125;0.00175;142.5;0.745;67;79;-13;WAIT
8879;2014.1.13.6;0.0055;0.00075;0.00175;97.5;0.645;65;77;-33;WAIT
8880;2014.1.13.7;0.0055;0.00025;0.00125;32.5;0.495;61;57;-49;WAIT
8881;2014.1.13.8;0.0055;-0.00025;0.00075;27.5;0.605;63;47;-33;WAIT
8882;2014.1.13.9;0.0055;-0.00125;0.00125;-32.5;0.575;57;37;-67;WAIT
8883;2014.1.13.10;0.0055;-0.00125;0.00025;-107.5;0.515;55;35;-77;WAIT
8884;2014.1.13.11;0.0055;-0.00075;0.00025;-82.5;0.525;55;29;-79;WAIT
8885;2014.1.13.12;0.0045;-0.00075;0.00025;-82.5;0.505;57;29;-67;WAIT
8886;2014.1.13.13;0.0035;-0.00025;0.00075;-47.5;0.505;57;35;-65;WAIT
8887;2014.1.13.14;0.0035;-0.00275;0.00025;-207.5;0.315;45;33;-81;WAIT
8888;2014.1.13.15;0.0025;-0.00225;-0.00025;-162.5;0.325;49;37;-67;WAIT
8889;2014.1.13.16;0.0025;-0.00175;-0.00025;-132.5;0.295;49;39;-67;WAIT
8890;2014.1.13.17;0.0025;-0.00175;-0.00025;-122.5;0.235;45;39;-81;WAIT
8891;2014.1.13.18;0.0015;-0.00125;0.00025;-77.5;0.265;49;41;-65;WAIT
8892;2014.1.13.19;0.0015;-0.00125;0.00025;-42.5;0.265;51;51;-55;WAIT
8893;2014.1.13.20;0;-0.00025;0.00175;67.5;0.415;59;75;-17;WAIT
8894;2014.1.13.21;0;0.00025;0.00125;102.5;0.465;61;89;-13;WAIT
8895;2014.1.13.22;0;0.00025;0.00125;92.5;0.475;57;89;-23;WAIT
8896;2014.1.13.23;0;0.00025;0.00075;67.5;0.475;55;83;-23;WAIT
8897;2014.1.14.0;0;0.00025;0.00075;62.5;0.475;57;73;-21;WAIT
8898;2014.1.14.1;0.0015;-0.00025;0.00025;47.5;0.425;55;61;-21;WAIT
8899;2014.1.14.2;0.0015;-0.00075;0.00075;-2.5;0.385;47;35;-51;WAIT
8900;2014.1.14.3;0.0015;-0.00075;-0.00025;7.5;0.365;53;27;-33;WAIT
8901;2014.1.14.4;0.0015;-0.00025;0.00025;17.5;0.665;51;27;-41;WAIT
8902;2014.1.14.5;0.0015;-0.00075;0.00025;7.5;0.625;53;47;-35;WAIT
8903;2014.1.14.6;0.0015;-0.00025;0.00075;37.5;0.665;53;55;-33;WAIT
8904;2014.1.14.7;0;-0.00025;0.00025;2.5;0.655;51;59;-41;WAIT
8905;2014.1.14.8;0;-0.00125;0.00025;-112.5;0.445;49;53;-57;WAIT
8906;2014.1.14.9;0;-0.00075;0.00325;202.5;0.655;63;59;-33;WAIT
8907;2014.1.14.10;0;0.00025;0.00175;127.5;0.585;57;57;-51;WAIT
8908;2014.1.14.11;0;-0.00075;0.00125;82.5;0.535;57;55;-49;WAIT
8909;2014.1.14.12;0;0.00025;0.00175;132.5;0.545;57;51;-45;WAIT
8910;2014.1.14.13;0;-0.00025;0.00125;62.5;0.515;55;47;-55;WAIT
8911;2014.1.14.14;0.0015;-0.00125;0.00075;-7.5;0.475;51;41;-67;WAIT
8912;2014.1.14.15;0.0015;-0.00075;0.00025;-2.5;0.485;53;35;-57;WAIT
8913;2014.1.14.16;0.0015;-0.00025;0.00175;132.5;0.595;61;57;-25;WAIT
8914;2014.1.14.17;0.0015;-0.00025;0.00125;92.5;0.595;57;71;-37;WAIT
8915;2014.1.14.18;0.0015;0.00025;0.00125;112.5;0.595;59;81;-31;WAIT
8916;2014.1.14.19;0.0015;-0.00025;0.00125;47.5;0.575;53;67;-49;WAIT
8917;2014.1.14.20;0.0015;-0.00025;0.00075;2.5;0.545;51;51;-55;WAIT
8918;2014.1.14.21;0.0015;-0.00025;0.00075;37.5;0.565;55;39;-37;WAIT
8919;2014.1.14.22;0.0015;0.00025;0.00075;37.5;0.645;55;35;-49;WAIT
8920;2014.1.14.23;0.0015;-0.00025;0.00075;-27.5;0.395;51;37;-55;WAIT
8921;2014.1.15.0;0.0015;-0.00075;0.00025;-97.5;0.365;47;23;-71;SELL
8922;2014.1.15.1;0.0015;-0.00075;-0.00025;-82.5;0.415;51;17;-57;WAIT
8923;2014.1.15.2;0.0015;-0.00325;0.00025;-267.5;0.245;35;13;-91;SELL
8924;2014.1.15.3;0;-0.00325;-0.00225;-237.5;0.265;35;15;-89;WAIT
8925;2014.1.15.4;0;-0.00325;-0.00225;-192.5;0.275;33;13;-87;WAIT
8926;2014.1.15.5;0;-0.00225;-0.00225;-137.5;0.275;33;15;-91;WAIT
8927;2014.1.15.6;0.0015;-0.00225;-0.00125;-107.5;0.145;35;15;-89;WAIT
8928;2014.1.15.7;0.0015;-0.00175;-0.00125;-77.5;0.165;37;23;-81;WAIT
8929;2014.1.15.8;0.0025;-0.00175;-0.00075;-57.5;0.185;41;45;-71;WAIT
8930;2014.1.15.9;0.0035;-0.00275;-0.00025;-87.5;0.175;33;53;-95;WAIT
8931;2014.1.15.10;0.0035;-0.00325;-0.00175;-117.5;0.155;31;37;-89;WAIT
8932;2014.1.15.11;0.0035;-0.00225;-0.00075;-92.5;0.165;33;25;-83;WAIT
8933;2014.1.15.12;0.0035;-0.00175;-0.00075;-97.5;0.165;33;27;-87;WAIT
8934;2014.1.15.13;0.0035;-0.00275;-0.00125;-122.5;0.155;31;27;-89;WAIT
8935;2014.1.15.14;0.0035;-0.00425;-0.00175;-172.5;0.135;27;25;-85;WAIT
8936;2014.1.15.15;0.0045;-0.00375;-0.00125;-157.5;0.135;23;19;-97;WAIT
8937;2014.1.15.16;0.0045;-0.00375;-0.00125;-137.5;0.175;29;23;-79;WAIT
8938;2014.1.15.17;0.0045;-0.00275;-0.00075;-92.5;0.175;35;31;-65;WAIT
8939;2014.1.15.18;0.0055;-0.00225;-0.00075;-97.5;0.185;31;41;-81;WAIT
8940;2014.1.15.19;0.0055;-0.00225;-0.00125;-92.5;0.185;31;47;-81;WAIT
8941;2014.1.15.20;0.0055;-0.00175;-0.00025;-52.5;0.225;37;49;-69;WAIT
8942;2014.1.15.21;0.0055;-0.00075;-0.00025;-27.5;0.235;39;63;-65;WAIT
8943;2014.1.15.22;0.0055;-0.00075;-0.00025;-7.5;0.215;39;83;-61;WAIT
8944;2014.1.15.23;0.0055;-0.00025;-0.00025;2.5;0.255;39;87;-53;WAIT
8945;2014.1.16.0;0.0055;-0.00125;-0.00025;-32.5;0.265;37;75;-63;WAIT
8946;2014.1.16.1;0.0045;-0.00175;-0.00025;-77.5;0.165;35;61;-65;WAIT
8947;2014.1.16.2;0.0045;-0.00075;0.00125;152.5;0.365;49;71;-7;WAIT
8948;2014.1.16.3;0.0035;0.00075;0.00125;217.5;0.435;51;85;-5;WAIT
8949;2014.1.16.4;0.0035;0.00075;0.00125;172.5;0.605;51;93;-11;WAIT
8950;2014.1.16.5;0.0035;0.00075;0.00125;142.5;0.595;53;93;-3;WAIT
8951;2014.1.16.6;0.0035;0.00025;0.00075;97.5;0.625;51;89;-13;WAIT
8952;2014.1.16.7;0.0025;0.00025;0.00125;102.5;0.655;51;83;-17;WAIT
8953;2014.1.16.8;0.0015;-0.00075;0.00125;32.5;0.565;43;49;-45;WAIT
8954;2014.1.16.9;0.0015;-0.00175;0.00025;-27.5;0.505;43;29;-51;WAIT
8955;2014.1.16.10;0;-0.00075;0.00125;67.5;0.535;53;45;-13;WAIT
8956;2014.1.16.11;0;-0.00025;0.00125;52.5;0.525;49;57;-33;WAIT
8957;2014.1.16.12;0;-0.00075;0.00075;-7.5;0.465;47;63;-39;WAIT
8958;2014.1.16.13;0;-0.00125;0.00025;-77.5;0.445;41;39;-61;WAIT
8959;2014.1.16.14;0;-0.00225;0.00175;47.5;0.545;57;55;-7;WAIT
8960;2014.1.16.15;0;0.00075;0.00325;222.5;0.645;55;61;-37;SELL
8961;2014.1.16.16;0;-0.00175;0.00325;-37.5;0.455;43;51;-89;SELL
8962;2014.1.16.17;0;-0.00125;-0.00025;-142.5;0.445;43;29;-87;WAIT
8963;2014.1.16.18;0;-0.00275;-0.00075;-187.5;0.395;41;13;-85;WAIT
8964;2014.1.16.19;0;-0.00175;-0.00075;-112.5;0.395;45;17;-75;WAIT
8965;2014.1.16.20;0;-0.00125;0.00075;-12.5;0.465;51;31;-51;WAIT
8966;2014.1.16.21;0;0.00025;0.00125;57.5;0.465;53;51;-45;WAIT
8967;2014.1.16.22;0;0.00025;0.00125;57.5;0.495;53;73;-45;WAIT
8968;2014.1.16.23;0.0015;0.00025;0.00075;32.5;0.525;51;87;-49;WAIT
8969;2014.1.17.0;0.0015;0.00025;0.00075;27.5;0.475;51;83;-51;WAIT
8970;2014.1.17.1;0.0015;-0.00025;0.00025;27.5;0.455;53;73;-47;WAIT
8971;2014.1.17.2;0;-0.00025;0.00075;22.5;0.495;49;59;-55;WAIT
8972;2014.1.17.3;0;-0.00025;0.00025;7.5;0.515;51;51;-51;WAIT
8973;2014.1.17.4;0;0.00025;0.00075;27.5;0.465;51;45;-51;WAIT
8974;2014.1.17.5;0;-0.00025;0.00025;27.5;0.345;49;47;-53;WAIT
8975;2014.1.17.6;0;-0.00025;0.00025;32.5;0.535;51;41;-21;WAIT
8976;2014.1.17.7;0;-0.00075;0.00025;12.5;0.495;51;47;-19;WAIT
8977;2014.1.17.8;0;-0.00175;0.00075;-157.5;0.535;39;31;-81;WAIT
8978;2014.1.17.9;0;-0.00125;-0.00025;-227.5;0.525;43;27;-77;WAIT
8979;2014.1.17.10;0;-0.00175;0.00025;-182.5;0.355;41;17;-87;WAIT
8980;2014.1.17.11;0;-0.00125;-0.00025;-107.5;0.285;47;29;-55;WAIT
8981;2014.1.17.12;0;-0.00125;-0.00025;-112.5;0.285;41;25;-87;WAIT
8982;2014.1.17.13;0;-0.00175;-0.00075;-132.5;0.255;41;31;-75;WAIT
8983;2014.1.17.14;0.0015;-0.00375;-0.00025;-192.5;0.175;33;27;-77;SELL
8984;2014.1.17.15;0.0015;-0.00275;-0.00125;-172.5;0.185;33;33;-77;WAIT
8985;2014.1.17.16;0.0015;-0.00375;-0.00125;-197.5;0.135;27;21;-99;SELL
8986;2014.1.17.17;0.0015;-0.00375;-0.00175;-167.5;0.135;25;13;-95;SELL
8987;2014.1.17.18;0.0025;-0.00525;-0.00225;-187.5;0.075;21;7;-93;WAIT
8988;2014.1.17.19;0.0025;-0.00525;-0.00375;-172.5;0.065;19;9;-93;WAIT
8989;2014.1.17.20;0.0035;-0.00425;-0.00325;-127.5;0.075;23;13;-87;WAIT
8990;2014.1.17.21;0.0045;-0.00375;-0.00275;-107.5;0.075;23;17;-91;WAIT
8991;2014.1.17.22;0.0055;-0.00325;-0.00175;-77.5;0.125;33;31;-75;WAIT
8992;2014.1.20.0;0.0065;-0.00275;-0.00175;-82.5;0.125;29;39;-89;WAIT
8993;2014.1.20.1;0.0075;-0.00375;-0.00175;-97.5;0.095;25;43;-93;WAIT
8994;2014.1.20.2;0.0075;-0.00375;-0.00175;-72.5;0.095;33;41;-79;WAIT
8995;2014.1.20.3;0.0075;-0.00175;-0.00075;-42.5;0.155;35;51;-75;WAIT
8996;2014.1.20.4;0.0075;-0.00175;-0.00075;-47.5;0.165;35;65;-77;WAIT
8997;2014.1.20.5;0.0075;-0.00125;-0.00075;-47.5;0.205;33;67;-75;WAIT
8998;2014.1.20.6;0.0075;-0.00125;-0.00025;-22.5;0.225;37;69;-69;WAIT
8999;2014.1.20.7;0.0075;-0.00075;0.00025;62.5;0.335;43;75;-47;WAIT
9000;2014.1.20.8;0.0065;-0.00025;0.00075;172.5;0.405;45;87;-17;WAIT
9001;2014.1.20.9;0.0065;-0.00025;0.00175;222.5;0.625;51;93;-7;WAIT
9002;2014.1.20.10;0.0055;0.00025;0.00175;177.5;0.715;49;89;-13;WAIT
9003;2014.1.20.11;0.0045;0.00025;0.00175;122.5;0.705;47;79;-19;WAIT
9004;2014.1.20.12;0.0045;-0.00025;0.00125;97.5;0.685;49;71;-19;WAIT
9005;2014.1.20.13;0.0035;0.00025;0.00175;102.5;0.675;51;67;-13;WAIT
9006;2014.1.20.14;0.0025;0.00075;0.00175;102.5;0.715;51;63;-15;WAIT
9007;2014.1.20.15;0.0015;0.00075;0.00125;92.5;0.945;53;65;-11;WAIT
9008;2014.1.20.16;0.0015;0.00075;0.00125;97.5;0.945;55;71;-7;WAIT
9009;2014.1.20.17;0;0.00075;0.00125;92.5;0.935;55;77;-13;WAIT
9010;2014.1.20.18;0;0.00025;0.00125;77.5;0.905;53;67;-19;WAIT
9011;2014.1.20.19;0;0.00025;0.00075;82.5;0.895;57;63;-5;WAIT
9012;2014.1.20.20;0;0.00075;0.00075;97.5;0.885;57;63;-5;WAIT
9013;2014.1.20.21;0;0.00075;0.00075;92.5;0.865;55;77;-9;WAIT
9014;2014.1.20.22;0;-0.00075;0.00075;-42.5;0.615;45;41;-63;WAIT
9015;2014.1.20.23;0;-0.00075;0.00025;-47.5;0.495;49;27;-53;WAIT
9016;2014.1.21.0;0;-0.00125;0.00025;-152.5;0.345;43;15;-83;WAIT
9017;2014.1.21.1;0;-0.00125;-0.00075;-162.5;0.345;43;23;-73;WAIT
9018;2014.1.21.2;0;-0.00175;-0.00025;-127.5;0.385;47;35;-49;WAIT
9019;2014.1.21.3;0;-0.00075;0.00075;-67.5;0.375;45;45;-59;WAIT
9020;2014.1.21.4;0;-0.00075;0.00025;-92.5;0.335;43;51;-71;WAIT
9021;2014.1.21.5;0;-0.00075;-0.00025;-112.5;0.315;41;39;-81;WAIT
9022;2014.1.21.6;0;-0.00075;-0.00025;-77.5;0.305;45;37;-65;WAIT
9023;2014.1.21.7;0;-0.00075;0.00025;-47.5;0.345;47;39;-57;WAIT
9024;2014.1.21.8;0;-0.00025;0.00125;-12.5;0.445;45;39;-67;WAIT
9025;2014.1.21.9;0;-0.00225;0.00025;-147.5;0.345;39;31;-75;WAIT
9026;2014.1.21.10;0;-0.00125;-0.00025;-137.5;0.335;39;27;-77;WAIT
9027;2014.1.21.11;0;-0.00225;-0.00025;-157.5;0.295;41;31;-67;WAIT
9028;2014.1.21.12;0.0015;-0.00225;0.00025;-212.5;0.315;29;19;0;WAIT
9029;2014.1.21.13;0;-0.00225;-0.00075;-152.5;0.315;41;25;-67;WAIT
9030;2014.1.21.14;0.0015;-0.00175;0.00025;-67.5;0.425;47;37;-49;WAIT
9031;2014.1.21.15;0.0015;-0.00125;0.00075;-42.5;0.455;43;65;-61;WAIT
9032;2014.1.21.16;0.0025;-0.00125;0.00075;-2.5;0.455;49;81;-41;WAIT
9033;2014.1.21.17;0.0025;-0.00075;0.00275;132.5;0.545;57;81;-17;WAIT
9034;2014.1.21.18;0.0025;0.00025;0.00175;102.5;0.555;53;77;-35;WAIT
9035;2014.1.21.19;0.0025;-0.00025;0.00075;57.5;0.565;51;67;-37;WAIT
9036;2014.1.21.20;0.0015;-0.00025;0.00175;107.5;0.605;57;63;-17;WAIT
9037;2014.1.21.21;0;0.00075;0.00125;117.5;0.585;57;67;-17;WAIT
9038;2014.1.21.22;0;0.00075;0.00125;117.5;0.565;57;77;-15;WAIT
9039;2014.1.21.23;0;0.00075;0.00075;87.5;0.685;57;77;-19;WAIT
9040;2014.1.22.0;0;0.00025;0.00125;77.5;0.695;55;73;-21;WAIT
9041;2014.1.22.1;0;0.00025;0.00175;102.5;0.805;61;71;-7;WAIT
9042;2014.1.22.2;0;0.00075;0.00125;107.5;0.895;61;73;-7;WAIT
9043;2014.1.22.3;0.0015;0.00025;0.00125;97.5;0.895;61;79;-7;WAIT
9044;2014.1.22.4;0.0015;0.00025;0.00175;117.5;0.905;61;71;-19;WAIT
9045;2014.1.22.5;0.0015;-0.00025;0.00075;37.5;0.795;55;55;-33;WAIT
9046;2014.1.22.6;0.0015;-0.00075;0.00025;-37.5;0.765;49;31;-59;WAIT
9047;2014.1.22.7;0.0015;-0.00075;0.00025;-72.5;0.645;49;15;-71;WAIT
9048;2014.1.22.8;0.0015;-0.00125;0.00075;-117.5;0.595;43;7;-95;WAIT
9049;2014.1.22.9;0.0015;-0.00225;-0.00075;-227.5;0.545;41;11;-87;WAIT
9050;2014.1.22.10;0.0015;-0.00175;-0.00025;-152.5;0.495;45;19;-73;WAIT
9051;2014.1.22.11;0.0015;-0.00175;-0.00075;-127.5;0.495;43;29;-79;WAIT
9052;2014.1.22.12;0;-0.00125;0.00075;-42.5;0.565;49;41;-61;WAIT
9053;2014.1.22.13;0;-0.00075;0.00225;62.5;0.655;61;59;-21;WAIT
9054;2014.1.22.14;0;0.00075;0.00275;112.5;0.665;63;75;-19;WAIT
9055;2014.1.22.15;0;-0.00025;0.00175;37.5;0.575;53;71;-47;WAIT
9056;2014.1.22.16;0;-0.00075;0.00125;37.5;0.575;55;63;-41;WAIT
9057;2014.1.22.17;0;-0.00125;0.00075;-32.5;0.535;45;37;-77;WAIT
9058;2014.1.22.18;0;-0.00175;-0.00025;-67.5;0.455;47;27;-67;WAIT
9059;2014.1.22.19;0.0015;-0.00125;-0.00025;-52.5;0.515;45;17;-75;WAIT
9060;2014.1.22.20;0.0015;-0.00125;-0.00075;-67.5;0.515;47;25;-73;WAIT
9061;2014.1.22.21;0;-0.00075;-0.00025;-42.5;0.535;45;25;-75;WAIT
9062;2014.1.22.22;0;-0.00075;-0.00025;-52.5;0.545;45;33;-75;WAIT
9063;2014.1.22.23;0;-0.00075;-0.00025;-52.5;0.615;45;39;-79;WAIT
9064;2014.1.23.0;0;-0.00075;-0.00025;-67.5;0.575;43;45;-83;WAIT
9065;2014.1.23.1;0;-0.00175;-0.00025;-117.5;0.505;39;37;-87;WAIT
9066;2014.1.23.2;0;-0.00075;-0.00025;-82.5;0.425;43;43;-81;WAIT
9067;2014.1.23.3;0;-0.00075;0.00075;-22.5;0.375;47;49;-69;WAIT
9068;2014.1.23.4;0;-0.00025;0.00125;-2.5;0.315;45;55;-69;WAIT
9069;2014.1.23.5;0.0015;-0.00025;0.00025;-37.5;0.365;47;57;-67;WAIT
9070;2014.1.23.6;0.0015;-0.00075;0.00025;-62.5;0.335;45;49;-63;BUY
9071;2014.1.23.7;0;-0.00025;0.00025;77.5;0.415;51;51;-29;BUY
9072;2014.1.23.8;0;-0.00075;0.00375;427.5;0.715;71;73;-7;BUY
9073;2014.1.23.9;0;0.00225;0.00775;352.5;0.815;81;85;-11;BUY
9074;2014.1.23.10;0;0.00525;0.00725;237.5;0.835;81;91;-7;WAIT
9075;2014.1.23.11;0;0.00425;0.00625;162.5;0.835;79;91;-9;WAIT
9076;2014.1.23.12;0.0015;0.00375;0.00525;117.5;0.825;75;87;-17;BUY
9077;2014.1.23.13;0.0025;0.00325;0.00425;97.5;0.825;77;85;-7;BUY
9078;2014.1.23.14;0.0045;0.00225;0.00625;107.5;0.875;81;87;-1;BUY
9079;2014.1.23.15;0.0065;0.00375;0.00525;102.5;0.935;79;91;-3;WAIT
9080;2014.1.23.16;0.0085;0.00375;0.00625;102.5;0.945;81;91;-5;WAIT
9081;2014.1.23.17;0.0085;0.00425;0.00525;97.5;0.935;83;89;-5;WAIT
9082;2014.1.23.18;0.0085;0.00325;0.00475;92.5;0.925;79;85;-9;WAIT
9083;2014.1.23.19;0.0095;0.00275;0.00475;102.5;0.945;81;87;-1;WAIT
9084;2014.1.23.20;0.0105;0.00325;0.00475;102.5;0.965;83;87;-1;WAIT
9085;2014.1.23.21;0.0105;0.00325;0.00375;97.5;0.965;83;95;-1;WAIT
9086;2014.1.23.22;0.0115;0.00275;0.00325;92.5;0.955;81;95;-1;WAIT
9087;2014.1.23.23;0.0115;0.00225;0.00275;77.5;0.885;79;91;-7;WAIT
9088;2014.1.24.0;0.0115;0.00175;0.00275;62.5;0.845;75;73;-13;WAIT
9089;2014.1.24.1;0.0115;0.00075;0.00175;47.5;0.815;75;51;-15;WAIT
9090;2014.1.24.2;0.0115;0.00075;0.00125;22.5;0.815;71;15;-23;WAIT
9091;2014.1.24.3;0.0105;0.00075;0.00125;7.5;0.815;71;15;-23;WAIT
9092;2014.1.24.4;0.0105;0.00025;0.00075;-17.5;0.645;71;15;-31;WAIT
9093;2014.1.24.5;0.0095;0.00025;0.00125;-12.5;0.655;73;27;-35;WAIT
9094;2014.1.24.6;0.0085;0.00025;0.00125;17.5;0.555;73;49;-27;WAIT
9095;2014.1.24.7;0.0085;-0.00025;0.00225;7.5;0.625;65;39;-67;WAIT
9096;2014.1.24.8;0.0075;-0.00025;0.00125;-47.5;0.615;69;35;-57;WAIT
9097;2014.1.24.9;0.0075;-0.00125;0.00075;-187.5;0.445;57;17;-91;WAIT
9098;2014.1.24.10;0.0065;-0.00175;0.00025;-197.5;0.355;57;21;-77;BUY
9099;2014.1.24.11;0.0065;-0.00075;0.00025;-117.5;0.385;59;23;-65;WAIT
9100;2014.1.24.12;0.0055;-0.00125;0.00525;267.5;0.695;73;51;-27;WAIT
9101;2014.1.24.13;0.0055;-0.00025;0.00375;137.5;0.715;61;53;-59;SELL
9102;2014.1.24.14;0.0045;-0.00175;0.00125;-2.5;0.645;59;49;-65;WAIT
9103;2014.1.24.15;0.0045;-0.00075;0.00075;2.5;0.665;55;33;-73;WAIT
9104;2014.1.24.16;0.0045;-0.00175;0.00025;-52.5;0.615;55;27;-71;WAIT
9105;2014.1.24.17;0.0045;-0.00125;0.00025;-67.5;0.615;53;21;-79;WAIT
9106;2014.1.24.18;0.0045;-0.00125;-0.00025;-57.5;0.635;55;27;-73;WAIT
9107;2014.1.24.19;0.0045;-0.00075;0.00075;-42.5;0.645;53;29;-81;WAIT
9108;2014.1.24.20;0.0035;-0.00075;-0.00025;-62.5;0.635;51;39;-81;WAIT
9109;2014.1.24.21;0.0025;-0.00075;0.00025;-52.5;0.625;51;31;-83;WAIT
